ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1776161374058,2108866,8.107265,2.1579456,4.811668,0.15149458,-0.05375614,0.21013765,81
1776161374097,2109791,8.583881,2.1962664,4.7949023,0.09162979,-0.028099801,0.20158553,81
1776161374136,2110714,8.792252,1.9088597,4.6991,0.28099802,-0.02443461,0.06719518,81
1776161374177,2111219,9.228151,1.8010823,4.8332233,0.16249016,-0.03176499,-0.09040806,81
1776161374218,2111628,9.426941,1.9423906,4.857174,0.32620203,-0.029321533,-0.267559,81
1776161374259,2111573,9.103608,2.2513528,4.636829,0.2724459,-0.02443461,-0.22235495,81
1776161374298,2111080,8.5264,2.9483142,4.605693,0.18936823,-0.02321288,-0.17470746,81
1776161374337,2110960,8.488079,2.521994,4.478755,0.14538592,-0.019547688,-0.2406809,81
1776161374377,2111230,8.528795,1.8178476,4.229669,0.22357668,-0.0061086523,-0.29565877,81
1776161374418,2111624,7.8246484,2.9602895,4.26799,0.10140363,-0.06352998,-0.1600467,81
1776161374459,2112159,7.290551,2.8094008,3.9446576,-0.05375614,-0.034208454,0.004886922,81
1776161374496,2112834,6.8498607,2.7183888,3.7793987,-0.02687807,0.065973446,0.17715092,81
1776161374537,2113072,7.158823,2.8932278,4.004534,-0.28221974,0.06719518,0.29932398,81
1776161374577,2113422,7.9396114,2.6680925,4.68473,-0.08674286,-0.037873644,0.31520647,81
1776161374618,2113841,8.622202,2.4070315,5.032013,-0.037873644,-0.10629055,0.28588495,81
1776161374657,2114188,8.825782,2.2753034,4.861964,0.062308256,-0.08552113,0.22602014,81
1776161374696,2114475,8.861708,2.1914763,4.7110753,0.23335053,-0.057421334,0.18692477,81
1776161374737,2114866,8.198277,1.9926867,4.526656,0.12217305,-0.05009095,0.344528,81
1776161374779,2115474,8.035414,2.6776729,4.68952,0.30176744,-0.030543262,0.6084218,81
1776161374817,2116167,7.6785502,2.6058211,4.3733726,0.5815437,0.058643065,1.047023,81
1776161374857,2116966,7.685735,2.4597228,4.016509,0.9957104,0.3115413,1.4807373,81
1776161374897,2117645,7.7791424,2.4812782,3.9805834,0.9126327,0.63041294,1.9339994,81
1776161374938,2118095,7.7623773,2.1052544,4.009324,0.77946407,0.9419542,2.2162192,81
1776161374977,2118512,7.575563,0.76402295,3.8847811,1.2547172,1.2425,2.3530529,81
1776161375019,2118447,7.149243,-0.29698697,4.3087063,1.2315043,1.690875,2.2650883,81
1776161375057,2117285,7.03907,-0.8310845,4.46199,1.065349,2.2308798,2.2748623,81
1776161375099,2116018,6.265467,-1.106516,5.2619386,1.6713274,2.4764478,2.0744984,81
1776161375138,2115082,5.4248023,-1.999872,6.4594665,0.8527679,2.8356364,1.9498819,81
1776161375178,2114411,5.032013,-0.53170246,8.478498,0.6267477,2.5778513,1.8558086,81
1776161375217,2114133,3.8847811,-3.0896225,8.634177,2.3640485,2.701246,1.5222762,81
1776161375258,2114331,3.283622,-2.3303897,9.714348,0.27977628,2.5094345,1.1472049,81
1776161375297,2115259,2.6058211,0.21555506,11.350171,-0.081855945,2.3591616,1.0714576,81
1776161375338,2116093,2.002267,-2.8405366,10.370593,0.9297369,1.8643607,0.8246681,81
1776161375377,2119549,2.0765138,-0.6778009,11.32143,0.064751714,1.6041322,0.80756384,81
1776161375417,2121224,0.99394834,-0.9676027,11.034024,0.25411993,1.1594223,0.5546656,81
1776161375458,2123331,0.5508629,-0.92928183,11.469924,-0.4166101,0.7831292,0.43982297,81
1776161375497,2124490,0.6634306,-0.84066474,11.041209,-0.41416663,0.54733527,0.376293,81
1776161375538,2126370,-0.25866607,-1.791502,10.011334,-0.07086037,0.4886922,0.2284636,81
1776161375578,2128185,-0.3975793,-1.1663923,9.228151,-0.38728857,0.48991394,0.119729586,81
1776161375617,2129787,-0.8598252,-0.89335597,9.949063,-0.5448918,0.28344148,0.2687807,81
1776161375658,2131166,-1.1783676,-0.9747879,10.229285,-0.55833083,0.10873401,0.25411993,81
1776161375697,2131822,-1.8202426,-1.7364157,10.150249,-0.38362336,0.06963864,0.23457226,81
1776161375737,2130685,-1.8825141,-1.9902917,9.858051,0.05131268,0.1001819,0.13805555,81
1776161375779,2128770,-2.6130064,-2.0765138,10.25084,-0.030543262,0.06963864,0.040317107,81
1776161375818,2126936,-2.0621433,-0.77839327,10.035285,-0.010995574,0.10140363,0.04153884,82
1776161375856,2125078,-1.8896993,-1.3915277,9.232942,0.0842994,0.118507855,0.05131268,82
1776161375898,2123270,-1.5040953,-1.3723671,9.048522,-0.2406809,0.18081611,0.0036651916,82
1776161375940,2121619,-1.0897505,-1.7555761,9.232942,-0.267559,0.12705997,-0.0036651916,82
1776161375977,2120169,-0.63708496,-1.5112804,9.264077,-0.31764993,0.103847094,-0.0012217305,82
1776161376018,2118247,-1.4370337,-1.8441932,9.412571,-0.18325958,0.052534413,0.02687807,82
1776161376057,2116446,-1.659774,-1.6382184,9.513164,-0.14172074,0.039095376,0.081855945,82
1776161376101,2114764,-2.6058211,-1.7340207,10.25084,-0.10262536,-0.10262536,0.0720821,82
1776161376139,2113577,-2.471698,-1.662169,9.419756,-0.16982053,-0.012217305,0.032986723,82
1776161376180,2112207,-1.748391,-1.8441932,9.501188,-0.15271631,-0.06352998,0.02443461,82
1776161376217,2111004,-1.7436008,-2.5004387,9.347904,-0.0720821,-0.07086037,0.02565634,82
1776161376257,2111004,-1.7436008,-2.5004387,9.347904,-0.10751228,-0.047647487,0.02321288,82
1776161376296,2109426,-1.6501937,-2.2441676,9.316769,-0.06352998,-0.030543262,0.037873644,82
1776161376336,2106952,-1.7124652,-2.0166373,9.37904,-0.040317107,-0.017104227,0.02076942,82
1776161376377,2106952,-1.7124652,-2.0166373,9.37904,-0.12217305,-0.047647487,0.015882496,82
1776161376417,2105386,-1.619058,-2.1651309,9.292818,-0.16126843,-0.06841691,0.019547688,82
1776161376457,2103810,-1.6933048,-2.3279946,9.3526945,-0.111177474,-0.0720821,0.02687807,82
1776161376497,2103810,-1.6933048,-2.3279946,9.3526945,-0.10873401,-0.043982297,0.0061086523,82
1776161376539,2096796,-1.664564,-2.3184144,9.321559,-0.061086524,-0.030543262,0.002443461,82
1776161376579,2093709,-1.7004899,-2.347155,9.290423,-0.057421334,-0.02443461,-0.004886922,82
1776161376617,2090927,-1.6262431,-2.337575,9.34551,-0.05009095,-0.02076942,0.0,82
1776161376656,2090927,-1.6262431,-2.337575,9.34551,-0.039095376,-0.019547688,0.004886922,82
1776161376698,2088527,-1.6406134,-2.3974512,9.340719,-0.040317107,-0.010995574,-0.002443461,82
1776161376738,2084827,-1.5591816,-2.433377,9.288028,-0.040317107,-0.014660766,0.004886922,82
1776161376776,2082992,-1.619058,-2.5243893,9.295213,-0.017104227,-0.0036651916,0.017104227,82
1776161376816,2082992,-1.619058,-2.5243893,9.295213,-0.018325957,-0.0012217305,0.017104227,82
1776161376857,2081342,-1.5855272,-2.474093,9.290423,-0.013439035,0.002443461,0.013439035,82
1776161376896,2080210,-1.6885146,-2.433377,9.278448,-0.010995574,0.007330383,0.010995574,82
1776161376938,2078506,-1.6525887,-2.4429574,9.278448,-0.007330383,0.004886922,0.0036651916,82
1776161376978,2077944,-1.6406134,-2.4118216,9.321559,-0.015882496,-0.0012217305,0.002443461,82
1776161377016,2077475,-1.6477987,-2.507624,9.340719,-0.004886922,-0.0036651916,0.0036651916,82
1776161377056,2077475,-1.6477987,-2.507624,9.340719,-0.015882496,-0.007330383,-0.002443461,82
1776161377098,2077231,-1.6382184,-2.4429574,9.292818,-0.013439035,-0.007330383,-0.0061086523,82
1776161377136,2077101,-1.5998975,-2.4812782,9.36946,0.002443461,-0.0036651916,-0.0036651916,82
1776161377177,2077126,-1.662169,-2.5100188,9.292818,-0.010995574,0.0,0.0,82
1776161377216,2077238,-1.5903172,-2.5195992,9.254498,-0.004886922,0.0036651916,0.0012217305,82
1776161377258,2077029,-1.6142678,-2.5315745,9.297608,-0.007330383,0.002443461,0.002443461,82
1776161377297,2072216,-1.5687618,-2.474093,9.295213,0.0,0.0012217305,0.008552114,82
1776161377338,2072216,-1.5687618,-2.474093,9.295213,-0.009773844,0.0,0.004886922,82
1776161377377,2070377,-1.6286383,-2.4429574,9.371855,0.004886922,0.002443461,0.007330383,82
1776161377418,2068886,-1.6262431,-2.5267842,9.338325,-0.0061086523,0.0036651916,0.004886922,82
1776161377458,2067731,-1.6142678,-2.512414,9.247312,-0.002443461,0.0012217305,0.002443461,82
1776161377496,2066366,-1.6861196,-2.4788833,9.319163,-0.007330383,-0.002443461,0.0012217305,82
1776161377536,2066366,-1.6861196,-2.4788833,9.319163,-0.008552114,0.0,-0.002443461,82
1776161377579,2065713,-1.666959,-2.5195992,9.2688675,-0.0012217305,0.0012217305,-0.0036651916,82
1776161377616,2065109,-1.6693542,-2.5387595,9.273658,-0.0036651916,0.0,0.0012217305,82
1776161377658,2064886,-1.5927124,-2.5315745,9.297608,-0.002443461,-0.002443461,-0.0012217305,82
1776161377700,2064886,-1.5927124,-2.5315745,9.297608,-0.0012217305,-0.0036651916,0.0012217305,82
1776161377736,2065056,-1.619058,-2.469303,9.273658,-0.002443461,0.0,0.002443461,82
1776161377776,2065348,-1.6382184,-2.517204,9.2688675,-0.004886922,0.0012217305,-0.0012217305,82
1776161377817,2065690,-1.6238481,-2.55792,9.307188,0.0,-0.002443461,-0.0036651916,82
1776161377858,2066615,-1.6046877,-2.514809,9.278448,0.0061086523,0.0036651916,0.0,82
1776161377897,2066615,-1.6046877,-2.514809,9.278448,0.0012217305,-0.0012217305,-0.004886922,82
1776161377939,2067289,-1.6094778,-2.5651052,9.244917,0.0036651916,0.0,0.002443461,82
1776161377976,2067736,-1.5591816,-2.55792,9.307188,0.0036651916,0.002443461,0.0012217305,82
1776161378016,2066719,-1.5975025,-2.5004387,9.285633,0.004886922,-0.0036651916,0.0036651916,82
1776161378057,2064876,-1.616663,-2.56271,9.237732,-0.002443461,-0.0012217305,-0.0012217305,82
1776161378097,2063743,-1.619058,-2.4932535,9.302399,0.0061086523,0.0036651916,0.0,82
1776161378145,2063093,-1.6142678,-2.4573276,9.311978,-0.002443461,0.0036651916,0.0012217305,82
1776161378177,2062620,-1.6454036,-2.5267842,9.331139,0.002443461,-0.002443461,-0.002443461,82
1776161378217,2062620,-1.6454036,-2.5267842,9.331139,-0.007330383,-0.002443461,-0.002443461,82
1776161378258,2062629,-1.7028849,-2.5100188,9.280843,0.0061086523,-0.0012217305,-0.0012217305,82
1776161378296,2062442,-1.6406134,-2.5315745,9.240127,-0.004886922,-0.0036651916,-0.0012217305,82
1776161378338,2062348,-1.6286383,-2.5195992,9.295213,0.002443461,-0.0012217305,-0.002443461,82
1776161378379,2062584,-1.6310333,-2.4477475,9.288028,-0.002443461,-0.0012217305,0.0,82
1776161378418,2063744,-1.6741443,-2.423797,9.288028,-0.0012217305,0.0,0.0,82
1776161378456,2063744,-1.6741443,-2.423797,9.288028,-0.0012217305,0.0012217305,-0.0012217305,82
1776161378498,2064483,-1.537626,-2.474093,9.292818,-0.0012217305,-0.004886922,-0.004886922,82
1776161378537,2065195,-1.664564,-2.4980435,9.230547,0.0036651916,-0.0012217305,-0.0012217305,82
1776161378578,2066048,-1.6262431,-2.5004387,9.247312,0.0012217305,0.0,-0.0012217305,82
1776161378619,2066927,-1.5807371,-2.4908586,9.237732,0.0012217305,-0.002443461,0.0,82
1776161378658,2067919,-1.6549839,-2.4836733,9.285633,-0.0012217305,0.0,0.0012217305,82
1776161378698,2066562,-1.6070827,-2.5100188,9.273658,0.002443461,0.0,0.0,82
1776161378738,2066562,-1.6070827,-2.5100188,9.273658,-0.009773844,-0.002443461,-0.002443461,82
1776161378776,2065650,-1.6430086,-2.4597228,9.285633,0.0061086523,0.002443461,0.0,82
1776161378819,2065144,-1.5663668,-2.4980435,9.304793,-0.002443461,0.0012217305,0.002443461,82
1776161378860,2064879,-1.6262431,-2.4501424,9.340719,0.0012217305,-0.002443461,0.0,82
1776161378897,2064953,-1.5951074,-2.512414,9.295213,-0.004886922,-0.002443461,-0.0012217305,82
1776161378937,2065276,-1.621453,-2.476488,9.316769,0.0012217305,-0.0012217305,0.0,82
1776161378976,2065444,-1.619058,-2.5675,9.288028,-0.0012217305,0.0012217305,0.0,82
1776161379016,2065699,-1.5903172,-2.4908586,9.321559,0.0012217305,0.0012217305,-0.0012217305,82
1776161379057,2066217,-1.6070827,-2.5004387,9.2688675,-0.0012217305,-0.002443461,-0.002443461,82
1776161379096,2067679,-1.5998975,-2.438167,9.335929,0.0,-0.002443461,-0.0012217305,82
1776161379138,2067679,-1.5998975,-2.438167,9.335929,0.0,-0.0012217305,0.0012217305,82
1776161379176,2068663,-1.5951074,-2.512414,9.302399,-0.002443461,0.0,0.0,82
1776161379218,2069612,-1.6334283,-2.4980435,9.280843,-0.0012217305,-0.0036651916,-0.004886922,82
1776161379260,2070633,-1.6262431,-2.507624,9.223361,0.0036651916,0.0,-0.0036651916,82
1776161379298,2071726,-1.6525887,-2.4836733,9.237732,0.0,0.0,-0.0036651916,82
1776161379337,2072840,-1.5040953,-2.476488,9.276052,0.0,-0.0036651916,0.0,82
1776161379376,2074022,-1.5663668,-2.5028336,9.309584,0.0012217305,0.0,0.0,82
1776161379418,2074409,-1.6142678,-2.521994,9.292818,0.0012217305,-0.0012217305,0.0012217305,82
1776161379457,2073787,-1.6789343,-2.4908586,9.297608,-0.0061086523,-0.002443461,-0.0012217305,82
1776161379502,2073265,-1.6118728,-2.474093,9.280843,0.0036651916,0.0012217305,0.0,82
1776161379536,2073239,-1.6118728,-2.474093,9.280843,0.0012217305,0.0036651916,0.0012217305,82
1776161379581,2073210,-1.5711569,-2.4884634,9.276052,0.0012217305,0.0012217305,0.0,82
1776161379618,2073473,-1.6094778,-2.4860682,9.326349,-0.004886922,-0.0012217305,0.0,82
1776161379657,2074039,-1.5903172,-2.514809,9.271262,0.0012217305,0.0012217305,-0.0012217305,82
1776161379696,2074581,-1.6046877,-2.430982,9.304793,0.0012217305,0.0,0.0,82
1776161379742,2075073,-1.6980948,-2.5483398,9.271262,-0.002443461,0.0,-0.0012217305,82
1776161379776,2075657,-1.6310333,-2.521994,9.309584,0.002443461,0.0012217305,-0.002443461,82
1776161379818,2076420,-1.6573789,-2.4932535,9.283237,-0.0012217305,0.0,-0.0012217305,81
1776161379862,2077316,-1.6310333,-2.5052288,9.273658,-0.0012217305,-0.0012217305,0.0012217305,81
1776161379897,2078339,-1.6118728,-2.5028336,9.319163,0.0,-0.0012217305,0.0012217305,81
1776161379938,2079426,-1.6142678,-2.469303,9.254498,0.0012217305,-0.0012217305,-0.0012217305,81
1776161379976,2080474,-1.6310333,-2.474093,9.271262,0.0,0.0,-0.004886922,81
1776161380017,2081550,-1.6094778,-2.4836733,9.304793,-0.0012217305,-0.0012217305,-0.0012217305,81
1776161380056,2082601,-1.6094778,-2.5267842,9.232942,0.0,-0.002443461,-0.002443461,81
1776161380098,2083878,-1.6549839,-2.5914507,9.314374,0.0,0.0012217305,0.0,81
1776161380136,2084791,-1.6118728,-2.5315745,9.300003,0.002443461,0.0,0.0012217305,81
1776161380177,2084641,-1.6382184,-2.5004387,9.266473,-0.009773844,-0.002443461,-0.002443461,81
1776161380219,2084439,-1.5711569,-2.469303,9.295213,0.008552114,0.002443461,0.0012217305,81
1776161380257,2084615,-1.5735519,-2.5459447,9.2616825,-0.002443461,0.002443461,0.002443461,81
1776161380297,2084960,-1.6334283,-2.55313,9.304793,0.0012217305,0.0,0.0,81
1776161380337,2085402,-1.5711569,-2.5291793,9.300003,-0.002443461,-0.002443461,0.0012217305,81
1776161380377,2086095,-1.6334283,-2.5195992,9.235336,0.0,-0.002443461,-0.0012217305,81
1776161380416,2086668,-1.6142678,-2.474093,9.247312,0.0012217305,0.002443461,0.002443461,81
1776161380457,2087285,-1.5591816,-2.4812782,9.2688675,-0.002443461,0.0012217305,-0.0012217305,81
1776161380496,2087981,-1.5735519,-2.4860682,9.259287,0.0,0.0,-0.002443461,81
1776161380537,2088853,-1.5879222,-2.4956486,9.302399,-0.0012217305,-0.002443461,-0.0012217305,81
1776161380584,2089676,-1.6430086,-2.5722904,9.297608,-0.002443461,0.0,0.0,81
1776161380616,2090659,-1.5879222,-2.466908,9.235336,0.0012217305,0.0,0.0,81
1776161380660,2091598,-1.619058,-2.5028336,9.266473,-0.0012217305,-0.002443461,-0.002443461,81
1776161380698,2092588,-1.5927124,-2.5291793,9.3526945,-0.002443461,-0.0012217305,-0.002443461,81
1776161380737,2093618,-1.6022925,-2.5004387,9.323954,0.0012217305,0.0,-0.002443461,81
1776161380776,2094673,-1.6693542,-2.4980435,9.259287,-0.0036651916,-0.0012217305,0.0012217305,81
1776161380816,2095762,-1.6430086,-2.517204,9.290423,0.002443461,0.002443461,0.002443461,81
1776161380856,2096686,-1.5304409,-2.5411546,9.256892,0.0036651916,0.0012217305,0.0036651916,81
1776161380896,2096797,-1.5831321,-2.5243893,9.319163,-0.008552114,-0.002443461,-0.0012217305,81
1776161380936,2096838,-1.5711569,-2.5195992,9.237732,0.004886922,0.0012217305,-0.0012217305,81
1776161380977,2097063,-1.6286383,-2.4429574,9.340719,0.0012217305,0.0012217305,0.0,81
1776161381017,2097443,-1.5639716,-2.5507348,9.271262,0.002443461,-0.002443461,0.0,81
1776161381056,2097897,-1.5807371,-2.521994,9.244917,-0.0061086523,-0.002443461,0.0,81
1776161381098,2098514,-1.5998975,-2.4645128,9.273658,0.002443461,0.0012217305,-0.0012217305,81
1776161381137,2099115,-1.6310333,-2.514809,9.292818,-0.002443461,0.0,0.0,81
1776161381177,2099670,-1.6046877,-2.5100188,9.259287,0.0,0.002443461,0.0036651916,81
1776161381216,2100285,-1.5879222,-2.4357722,9.283237,-0.002443461,0.0036651916,0.0,81
1776161381259,2101037,-1.6334283,-2.4956486,9.304793,0.002443461,0.0012217305,0.0061086523,81
1776161381299,2101791,-1.6118728,-2.5028336,9.252102,-0.0061086523,0.0012217305,0.002443461,81
1776161381339,2103510,-1.6837245,-2.474093,9.252102,0.0036651916,-0.0012217305,-0.0012217305,81
1776161381376,2104359,-1.616663,-2.5195992,9.237732,-0.0036651916,0.0012217305,-0.0012217305,81
1776161381416,2105211,-1.5687618,-2.4597228,9.264077,0.002443461,0.0012217305,-0.004886922,81
1776161381461,2106904,-1.5879222,-2.5243893,9.235336,-0.004886922,-0.0012217305,-0.0012217305,81
1776161381498,2106904,-1.5879222,-2.5243893,9.235336,0.0012217305,-0.0012217305,-0.0012217305,81
1776161381538,2106831,-1.619058,-2.5363646,9.292818,-0.0036651916,-0.002443461,0.0012217305,81
1776161381582,2106790,-1.6118728,-2.5387595,9.249707,-0.010995574,-0.0012217305,-0.002443461,81
1776161381619,2107016,-1.5663668,-2.4884634,9.249707,0.002443461,0.002443461,0.0036651916,81
1776161381659,2107366,-1.6693542,-2.5459447,9.288028,-0.004886922,0.0,0.0012217305,81
1776161381698,2107915,-1.6549839,-2.507624,9.225757,0.015882496,0.0036651916,-0.004886922,81
1776161381736,2108496,-1.662169,-2.5794754,9.297608,0.07696902,0.018325957,-0.017104227,81
1776161381776,2108988,-1.6286383,-2.5315745,9.36946,0.19792034,0.019547688,-0.029321533,81
1776161381817,2109510,-1.6238481,-2.512414,9.3982,0.089186326,-0.0061086523,-0.042760566,81
1776161381857,2110096,-1.535231,-2.2729082,9.283237,0.06719518,-0.0012217305,-0.028099801,81
1776161381898,2110689,-1.5040953,-2.4142165,9.228151,0.035430185,0.002443461,-0.014660766,81
1776161381937,2111490,-1.6334283,-2.3663156,9.252102,0.008552114,-0.0012217305,-0.008552114,81
1776161381977,2112249,-1.5735519,-2.3136244,9.173065,0.02076942,-0.0036651916,-0.007330383,81
1776161382017,2113229,-1.6142678,-2.34955,9.280843,0.16737708,-0.030543262,-0.02321288,81
1776161382056,2114199,-1.6933048,-2.4142165,9.484423,0.17715092,-0.14172074,-0.030543262,81
1776161382099,2115273,-1.5017003,-2.1316,9.685607,0.09285152,-0.24556783,-0.105068825,81
1776161382140,2116089,-1.4250585,-1.9950818,9.692792,0.2565634,-0.36163223,-0.14049901,81
1776161382179,2116413,-0.42871505,-2.4621177,10.241261,0.2406809,-0.6365216,-0.15271631,81
1776161382218,2116754,-0.28740674,-1.6861196,10.356223,0.43860126,-0.73548174,-0.21013765,81
1776161382260,2117353,-0.7209119,-2.7686849,9.905952,0.62796944,-0.92485,-0.20647246,81
1776161382296,2118061,-0.46224585,-1.9831065,10.01852,0.45937067,-1.0079277,-0.17592919,81
1776161382338,2119142,-0.13412315,-1.5519965,9.879607,0.15027285,-1.0384709,-0.095294975,81
1776161382378,2120577,-0.0383209,-1.2909353,9.647286,-0.018325957,-0.96883225,-0.008552114,81
1776161382421,2121650,-0.13172808,-1.2430341,9.237732,-0.013439035,-0.7831292,0.07086037,81
1776161382458,2122642,-0.18681438,-1.2430341,8.868893,0.31520647,-0.6243043,0.1685988,81
1776161382498,2123559,-0.102987416,-0.9508373,8.665314,0.64873886,-0.44226643,0.2443461,81
1776161382540,2124708,0.1796292,-1.0490346,8.775486,0.4361578,-0.31398472,0.40561453,81
1776161382577,2125902,1.0490346,-0.06706157,9.505978,0.09285152,-0.21502456,0.4886922,81
1776161382618,2127239,1.7172552,0.033530787,9.807755,0.17837265,-0.23457226,0.47036624,81
1776161382657,2128603,1.7220454,-0.7568377,10.111927,0.37995818,-0.34574974,0.46303585,81
1776161382697,2129969,1.4537991,-1.0729852,10.080791,0.16982053,-0.3555236,0.49602258,81
1776161382738,2131526,1.8274279,-0.52691233,9.688003,0.2761111,-0.43127087,0.6072,81
1776161382778,2132973,1.6693542,-0.21555506,9.750274,0.32620203,-0.4447099,0.7623598,81
1776161382818,2133723,1.7651564,0.1149627,9.630521,0.25045475,-0.3921755,0.90041536,82
1776161382859,2134158,1.7268355,0.29219687,9.594595,0.24923302,-0.3567453,1.0396926,82
1776161382896,2134929,1.7723416,0.22513528,9.577829,0.28221974,-0.29810223,1.1655309,82
1776161382937,2135520,1.9855015,0.045506068,9.431731,0.2968805,-0.26145032,1.2608259,82
1776161382976,2136178,1.9783164,-0.3209375,9.338325,0.15882497,-0.23701571,1.3243558,82
1776161383019,2136825,2.4405622,-0.38081393,9.216176,0.15515977,-0.18936823,1.3524556,82
1776161383056,2137283,2.8309565,-0.72570205,9.091633,0.18448131,-0.15760323,1.3548992,82
1776161383097,2137788,2.9099932,-1.0777752,9.18504,0.030543262,-0.10995574,1.3793337,82
1776161383140,2138182,3.1375237,-0.8454548,9.070078,0.080634214,-0.07574729,1.3707817,82
1776161383176,2138573,2.7016234,-1.28375,9.117979,0.058643065,-0.1563815,1.328021,82
1776161383216,2139148,2.4142165,-1.2885402,9.412571,-0.04886922,-0.12583824,1.2583824,82
1776161383257,2139655,2.5483398,-1.4705645,9.127559,0.015882496,-0.16493362,1.1117748,82
1776161383297,2140419,2.4405622,-2.129205,9.355089,-0.096516706,-0.12461651,0.9407325,82
1776161383337,2141176,2.601031,-2.1411803,9.094028,-0.056199603,-0.13805555,0.81245077,82
1776161383379,2141769,2.55792,-2.438167,9.14672,-0.043982297,-0.13805555,0.6585127,82
1776161383422,2142614,2.603426,-2.4549327,9.098819,-0.04642576,-0.10995574,0.43371433,82
1776161383457,2142963,2.507624,-2.7950306,9.094028,0.008552114,-0.059864793,0.18081611,82
1776161383497,2142647,2.6489322,-3.0465114,8.959906,0.012217305,0.043982297,-0.21746802,82
1776161383538,2142453,2.8309565,-3.2021902,8.981461,0.02443461,0.0842994,-0.4288274,82
1776161383579,2142495,2.8477218,-3.154289,8.885658,-0.047647487,0.080634214,-0.5705481,82
1776161383618,2142626,2.7638948,-2.7734752,8.969485,-0.02443461,0.065973446,-0.68416905,82
1776161383658,2142790,2.7447343,-2.598636,9.079658,-0.02321288,0.07574729,-0.8491027,82
1776161383699,2143126,2.6130064,-2.3854759,9.297608,-0.034208454,0.10262536,-0.9957104,82
1776161383738,2143253,2.601031,-2.045378,9.300003,0.0,0.05009095,-1.065349,82
1776161383778,2143385,2.5722904,-1.8705388,9.515558,-0.10629055,0.05131268,-1.1215485,82
1776161383819,2143729,2.5243893,-1.4537991,9.343114,-0.043982297,0.04886922,-1.2730432,82
1776161383859,2143923,2.5195992,-1.8034773,9.462867,-0.08674286,-0.009773844,-1.2962561,83
1776161383898,2144281,2.6321669,-1.3053056,9.4580765,-0.3213151,0.087964594,-1.3952162,83
1776161383938,2144697,2.9267588,-1.2861452,9.050918,-0.24923302,0.089186326,-1.4453071,83
1776161383977,2145050,2.8022158,-1.3340462,9.213781,-0.30787608,0.21135938,-1.4831808,83
1776161384018,2145486,2.6896482,-1.1137011,8.696449,-0.35308012,0.31642818,-1.6200147,83
1776161384058,2145864,2.7591047,-1.0538247,9.103608,-0.31031954,0.27000242,-1.5552629,83
1776161384099,2146231,2.6704876,-0.67540586,9.106004,-0.51923543,0.50701815,-1.5503759,83
1776161384140,2146508,2.692043,-0.9244917,8.835362,-0.26267207,0.4373795,-1.4746287,83
1776161384177,2146184,2.3806858,-0.6778009,9.505978,-0.54367006,0.4813618,-1.3939945,83
1776161384216,2145205,2.337575,-0.3448881,9.232942,-0.6072,0.48258355,-1.3952162,83
1776161384257,2144280,2.3519452,-0.74725753,9.577829,-0.2406809,0.29810223,-1.2730432,83
1776161384296,2143602,2.088489,-0.81192404,10.004149,-0.5326745,0.32375857,-1.1227703,83
1776161384336,2143106,2.1938715,0.040715955,9.671237,-0.3371976,0.31031954,-1.0421361,83
1776161384378,2142780,1.9878967,-0.3592584,9.683212,-0.24801129,0.2687807,-0.91629785,83
1776161384420,2142590,1.8513784,-0.079036854,9.743089,-0.3652974,0.22968534,-0.63529986,83
1776161384459,2142297,1.8992796,-0.18202427,9.596991,-0.2968805,0.17104226,-0.37018433,83
1776161384499,2141933,1.8178476,-0.13891326,9.905952,-0.2761111,0.017104227,0.004886922,83
1776161384536,2141778,1.8082675,0.3281227,10.040075,-0.22357668,-0.059864793,0.19914207,83
1776161384579,2141591,1.9950818,0.18202427,10.145458,0.42149702,-0.25778514,0.34697145,83
1776161384617,2141525,1.9759214,-1.1376517,10.308322,0.6267477,-0.36285394,0.30665436,83
1776161384659,2141495,2.7016234,-0.90533125,10.3466425,0.47769663,-0.54611355,0.13805555,83
1776161384696,2141306,3.4249303,-0.6059492,11.141802,0.6267477,-0.5888741,0.047647487,83
1776161384736,2141174,3.9518428,-0.9987384,10.794518,0.84299403,-0.7012733,-0.073303826,83
1776161384777,2141242,3.6309052,-0.4598508,10.626864,0.8552113,-0.82711154,-0.21013765,83
1776161384816,2141037,3.8512504,-0.4742211,10.27,0.9370673,-0.88086766,-0.21746802,83
1776161384857,2141215,3.7578433,0.16286382,9.604176,0.8038987,-0.87109387,-0.23457226,84
1776161384899,2140871,3.7147322,0.071851686,9.335929,0.9737192,-0.8698721,-0.11362094,84
1776161384938,2139725,3.6692262,0.5508629,9.125164,0.675617,-0.88453287,0.09162979,84
1776161384977,2138585,3.8225098,1.6525887,8.912004,0.7696902,-0.93218035,0.08552113,84
1776161385017,2137600,3.5566585,0.7304921,8.861708,0.9822713,-0.9810496,0.18448131,84
1776161385056,2136864,4.2152987,1.8034773,8.488079,0.5143485,-0.8979719,0.31398472,84
1776161385098,2136233,4.5889277,2.213032,8.227018,0.47647488,-0.9334021,0.27855456,84
1776161385138,2135999,4.8883095,1.6358234,7.831834,0.36896262,-0.8576548,0.5045747,84
1776161385177,2135573,5.2715187,2.4429574,7.360008,0.15271631,-0.83077675,0.5681047,84
1776161385218,2134924,5.154161,2.0477731,6.9959593,0.06719518,-0.6988298,0.44348818,84
1776161385256,2134619,5.197272,1.0969357,6.4546766,0.18936823,-0.5021312,0.32253686,84
