ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1776047940262,2131958,-0.54607284,-4.394928,5.6954436,-12.104906,-2.2736404,1.9730947,113
1776047940303,2132628,-0.16765393,-8.694054,-0.82629436,-15.374256,-2.4666739,0.408058,113
1776047940344,2135045,2.1771061,-10.794518,-6.2822323,-12.928352,-1.1496484,-0.58032197,113
1776047940384,2136642,3.024956,-6.725318,-8.147981,-6.7891564,0.7367035,0.02076942,113
1776047940422,2135339,0.45266563,-8.449759,-11.872293,4.768414,0.73914695,0.9737192,113
1776047940464,2686159,2.2369826,-6.689392,-9.879607,8.869763,1.8374827,1.187522,0
1776047940503,2922857,3.6596458,-7.712081,-5.029618,10.206337,3.789808,0.5644395,0
1776047940544,3035172,2.1363902,-10.274791,3.408165,15.592946,2.9382617,-0.29077184,0
1776047940584,2987745,2.5914507,-3.578214,4.732631,17.144545,1.0995574,-3.0213394,0
1776047940624,2181141,3.6380904,2.6489322,4.9625564,4.0011673,2.175902,-1.781283,0
1776047940662,2147189,1.2238737,24.74572,14.106881,-7.6223764,-2.0158553,1.5931365,0
1776047940703,2144281,4.4452243,0.22274023,7.7168713,-2.9345965,-1.8118263,2.5485299,0
1776047940743,2152802,2.3567352,-1.2502193,8.77309,-2.4104743,-1.6114625,2.538756,0
1776047940782,2146261,2.2489579,-1.5472063,8.504845,-8.817229,-2.302962,2.3970351,0
1776047940823,2150505,-0.36165348,-8.083315,0.5867888,-12.363913,-2.6572638,0.79045963,0
1776047940865,2151840,2.1866863,-9.695188,-4.119497,-12.795183,-1.7116444,0.1441642,0
1776047940902,2155980,4.5290513,-7.834229,-4.90747,-8.52157,0.8503244,0.17837265,0
1776047940942,2156377,1.0969357,-10.495136,-10.202939,4.8612657,0.93951076,1.4844025,0
1776047940982,2417112,2.3064392,-8.864103,-9.072473,11.849564,2.1844542,1.0091494,0
1776047941024,2636013,4.617668,-5.597246,-0.63948,10.990687,4.02438,0.15393804,0
1776047941067,2182873,0.40715957,-8.042599,6.0187764,14.002254,0.8918633,-1.5222762,0
1776047941107,2180260,5.9996157,-2.2250073,6.560059,10.870958,1.6420058,-2.4043655,0
1776047941142,2167416,3.149499,6.595985,8.203068,1.287704,1.9498819,-0.04886922,0
1776047941182,2147730,0.8478499,10.519087,12.602786,-6.041457,-1.4758505,1.4624114,0
1776047941223,2147486,3.2261407,-3.9135218,7.68334,-2.8991663,-0.84665924,2.144137,0
1776047941262,2144522,2.2369826,-1.4969101,9.256892,-7.2143188,-1.0262536,2.048842,0
1776047941302,2139901,0.30177706,-5.005667,5.329,-11.453723,-1.9449949,0.9615019,0
1776047941343,2139503,1.1951331,-12.020787,-1.4154782,-10.837971,-1.6432275,0.24312437,0
1776047941384,2141071,2.6609075,-8.660523,-4.119497,-10.973583,-0.9627236,-0.31764993,0
1776047941425,2140952,2.5770805,-9.855657,-6.696577,-3.2950072,0.7648033,0.032986723,0
1776047941463,2140562,1.1903429,-11.275925,-10.813679,5.920506,1.2950343,0.0,0
1776047941503,2284302,2.3399699,-7.2809706,-6.809145,7.4317865,2.4507914,0.4654793,0
1776047941544,2182042,3.5949793,-9.913137,1.2933303,10.338284,3.3585372,-0.15393804,0
1776047941583,2205307,1.0586149,-8.871288,5.374506,13.833654,0.1685988,-2.1160371,0
1776047941625,2174350,6.2870226,-3.9781883,4.1554227,10.550864,0.75502944,-2.1685717,0
1776047941662,2147751,3.5255227,9.937088,9.925113,0.047647487,0.56199604,0.45570546,0
1776047941702,2139170,2.392661,5.2595434,10.614889,-5.1520376,-2.1013765,1.3707817,0
1776047941745,2140739,3.0872273,-4.342237,7.2737856,-2.125811,-1.59558,1.4037683,0
1776047941784,2137131,3.9374723,-1.1256764,7.870155,-3.7690387,-1.2522738,1.5613716,0
1776047941824,2131228,2.4357722,-3.712337,6.102603,-9.694431,-1.6432275,1.3634512,0
1776047941867,2130069,1.8825141,-9.271262,-0.23950562,-10.880732,-1.7617353,0.7367035,0
1776047941903,2131375,3.9039416,-9.386225,-2.4429574,-9.136101,-0.90285885,0.24923302,0
1776047941944,2132007,3.453671,-6.478627,-4.4931254,-6.1782913,-0.39095375,0.25778514,0
1776047941982,2131358,3.0920177,-8.409042,-8.018648,0.8173377,0.07819075,0.65118235,0
1776047942023,2132355,3.0824373,-8.476104,-7.9563766,6.197839,0.8332202,0.71593404,0
1776047942064,2323608,3.796164,-7.197144,-5.4535427,6.133087,1.9498819,0.91996306,0
1776047942107,2422458,3.626115,-7.326477,0.43350518,4.161214,2.9981265,0.8784242,0
1776047942143,2361435,2.476488,-10.727457,3.2955973,3.8997638,2.2015584,0.5375614,0
1776047942183,2298287,3.4057698,-10.21252,5.254753,3.4489453,1.6994271,-0.1441642,0
1776047942224,2174776,2.4884634,-8.600647,8.447363,2.157576,0.71593404,-0.6389651,0
1776047942263,2158912,2.852512,-6.473837,9.596991,0.7623598,-0.7098254,-0.59498274,0
1776047942305,2152486,3.2524862,-6.2055907,7.9970927,-0.17715092,-1.8533652,-0.46670106,0
1776047942342,2146340,3.0584867,-5.75053,6.823515,-1.4147639,-2.5411994,-0.032986723,0
1776047942382,2142557,3.7434728,-5.4750986,4.804483,-3.0653217,-2.9003882,0.24678956,0
1776047942422,2141687,3.2692516,-5.9133935,2.2441676,-4.170988,-2.6413813,0.28588495,0
1776047942464,2141961,2.258538,-8.708425,-2.2872787,-2.7672195,-2.0793853,0.119729586,0
1776047942502,2143752,2.2561429,-9.951459,-4.3829527,0.3640757,-1.0140363,-0.030543262,0
1776047942542,2144633,2.4980435,-7.498921,-3.5590534,1.1447614,0.18325958,0.26511553,0
1776047942582,2143784,2.859697,-8.655733,-4.8739395,1.6420058,2.0427334,0.3005457,0
1776047942622,2141741,2.6944382,-9.041337,-3.8919663,1.8460348,3.378085,0.29443705,0
1776047942662,2141452,3.0536966,-8.993436,0.42632002,1.5796975,4.5081854,0.18936823,0
1776047942702,2140518,0.68738115,-8.919189,5.7385545,1.4147639,3.7103956,-0.3286455,0
1776047942742,2139432,1.5927124,-10.749012,7.268996,1.3744467,2.4507914,-1.0543534,0
1776047942784,2136949,1.3220711,-6.890577,12.7608595,0.8185594,0.8344419,-0.9101892,0
1776047942825,2134291,2.1028593,-5.029618,12.291429,-0.18692477,-0.9272934,-0.6646214,0
1776047942863,2133667,2.1962664,-5.285889,10.452025,-0.44715336,-2.043955,-0.07819075,0
1776047942904,2131882,2.4525375,-5.5206046,8.607832,-0.4728097,-2.7867672,0.52290064,0
1776047942942,2130859,2.0741186,-5.7696905,7.0175147,-1.4990633,-3.3878586,0.80878556,0
1776047942983,2129835,2.4836733,-7.149243,3.8895712,-2.5778513,-4.0084977,0.6450737,0
1776047943023,2129879,2.8094008,-8.262944,-0.14130831,-2.8906143,-3.8789942,0.37384954,0
1776047943065,2130712,2.4525375,-10.425679,-4.126682,-1.4306464,-2.9810224,-0.11728613,0
1776047943102,2132756,2.8094008,-9.426941,-5.072729,-1.4880677,-1.998751,-0.3652974,0
1776047943143,2132756,2.8094008,-9.426941,-5.072729,-0.052534413,-0.6743952,-0.267559,0
1776047943184,2132224,2.423797,-8.215043,-7.930031,0.59620446,0.6230826,-0.010995574,0
1776047943224,2130192,3.8967564,-7.2186995,-7.331267,0.97127575,2.6841419,0.42638394,0
1776047943262,2130192,3.8967564,-7.2186995,-7.331267,1.0421361,3.9962804,0.5021312,0
1776047943302,2135081,2.6585124,-8.284499,-2.3136244,0.5852089,5.39394,0.73548174,0
1776047943342,2132011,0.6801959,-9.944273,4.0739903,0.096516706,4.918687,0.42271876,0
1776047943382,2132011,0.6801959,-9.944273,4.0739903,1.1582005,3.3475416,-0.21868975,0
1776047943423,2128967,1.5591816,-9.422151,3.6285102,0.6169739,2.4996605,-1.0800097,0
1776047943463,2123350,1.6573789,-9.034152,11.405257,0.8038987,0.48624873,-0.86132,0
1776047943503,2122428,2.7159936,-6.298998,10.65321,0.39461896,-1.2583824,-0.45448375,0
1776047943543,2121361,2.3160193,-5.6667027,9.704767,0.059864793,-2.5949554,0.095294975,0
1776047943583,2122254,2.8357465,-6.3325286,7.122897,-0.24678956,-3.530801,0.43860126,0
1776047943624,2122254,2.8357465,-6.3325286,7.122897,-1.2852604,-4.1990876,0.77579886,0
1776047943663,2121594,3.329128,-6.6367006,1.537626,-2.607173,-4.450764,0.5644395,0
1776047943703,2123173,2.1938715,-8.368326,-3.879991,-3.3060026,-3.9339721,0.059864793,0
1776047943743,2125211,1.3963177,-10.684345,-6.5983796,-2.2736404,-2.8136454,-0.44715336,0
1776047943782,2127502,2.0357978,-7.7456117,-6.7277126,-1.7201965,-1.3121386,-0.535118,0
1776047943823,2127020,0.4598508,-8.380301,-8.315635,0.9407325,-0.16493362,-0.32375857,0
1776047943862,2163102,3.6069546,-5.9133935,-9.357485,0.829555,1.5015068,0.25167647,0
1776047943904,2163102,3.6069546,-5.9133935,-9.357485,0.45937067,3.186273,0.7440339,0
1776047943942,2379365,2.476488,-7.288156,-5.410432,0.68416905,3.9217548,1.1178834,0
1776047943984,2525288,2.8022158,-8.421018,-3.0369313,0.8906415,4.9980993,1.2449434,0
1776047944022,2330413,1.2142935,-9.16588,0.8718004,-0.010995574,4.7207665,0.9761627,0
1776047944064,2161643,1.7076751,-11.314245,2.8022158,0.61819565,3.667635,0.54611355,0
1776047944103,2129492,2.1172297,-11.939355,7.506106,0.97127575,2.502104,-0.14538592,0
1776047944142,2123376,1.49212,-8.931165,9.57304,0.5839872,0.18081611,-0.39706242,0
1776047944183,2123376,1.49212,-8.931165,9.57304,0.6389651,-1.3573426,-0.14172074,0
1776047944226,2116569,2.4956486,-7.6426244,9.019782,-0.11484267,-2.6193902,0.17348573,0
1776047944263,2116141,2.3136244,-8.250969,5.6547275,-0.17592919,-3.6603045,0.039095376,0
1776047944304,2115937,2.4932535,-7.8174634,2.9602895,-0.83077675,-4.451986,0.16737708,0
1776047944345,2115801,2.2753034,-8.159956,-0.8813807,-2.4153612,-4.5851545,-0.18936823,0
1776047944384,2117320,1.7340207,-8.164746,-3.8991516,-3.3157766,-3.76293,-0.7147123,0
1776047944422,2120347,0.09580225,-8.51682,-7.8677597,-3.2107077,-2.2626448,-1.2681563,0
1776047944463,2120347,0.09580225,-8.51682,-7.8677597,-1.396438,-0.88086766,-0.74036866,0
1776047944504,2122580,0.8454548,-7.24265,-10.305926,-0.44959682,0.8258898,-0.41172317,0
1776047944542,2340444,2.1483655,-4.6871247,-10.107137,-0.312763,2.0830505,0.5009095,0
1776047944583,2631876,3.4393008,-5.144581,-8.504845,0.38240165,3.0445523,1.3622295,0
1776047944622,2888811,3.2548814,-6.1936154,-6.445096,0.8539896,4.3676863,2.1551325,0
1776047944662,2888811,3.2548814,-6.1936154,-6.445096,1.0629056,4.251622,2.2956316,0
1776047944704,2846762,2.7519195,-7.7719574,-2.4118216,1.2217305,3.5283577,1.7605137,0
1776047944743,2733708,2.9219685,-9.7167425,1.9878967,1.5577064,2.9248228,1.0897835,0
1776047944782,2138541,1.8585637,-11.271134,7.6066985,0.66339964,0.7489208,-0.042760566,0
1776047944822,2138541,1.8585637,-11.271134,7.6066985,0.63163465,-1.1960741,-0.5180137,0
1776047944864,2124725,3.2213507,-9.652077,5.336185,-0.1881465,-2.4825563,-0.56688297,0
1776047944904,2121518,4.009324,-9.127559,4.275175,-0.37873647,-3.545462,-0.75869465,0
1776047944943,2122110,3.9542377,-7.7336364,1.1783676,-0.7281514,-3.975511,-0.8356637,0
1776047944983,2122978,3.3866096,-7.518081,-1.5903172,-1.1691961,-3.9522982,-0.9309586,0
1776047945026,2122978,3.3866096,-7.518081,-1.5903172,0.7892379,-3.2510247,-0.8026769,0
1776047945061,2127664,0.4861964,-7.297736,-9.091633,0.26633725,-1.8521434,-0.6585127,0
1776047945107,2127664,0.4861964,-7.297736,-9.091633,-0.1441642,-0.096516706,0.17104226,0
1776047945143,2133882,1.5400212,-8.741955,-9.723928,1.7983873,1.5491543,0.312763,0
1776047945185,2133882,1.5400212,-8.741955,-9.723928,1.8423696,3.0775392,0.8368854,0
1776047945223,2460168,2.811796,-6.852256,-6.9696136,1.46852,4.147775,0.87109387,0
1776047945265,2198813,2.938734,-8.004278,-3.4632514,0.50335294,4.295604,1.0555751,0
1776047945304,2149028,2.8836477,-10.020915,5.1781116,1.7739527,2.910162,0.7244862,0
1776047945343,2131533,3.4656463,-10.796913,6.2822323,2.6450465,1.7079792,-0.46181414,0
1776047945382,2131533,3.4656463,-10.796913,6.2822323,0.8405506,-0.27977628,-0.02687807,0
1776047945422,2122182,3.0896225,-8.394672,9.762249,-0.643852,-2.0244074,-0.09896017,0
1776047945462,2117964,3.2309308,-6.3277383,8.746745,-0.96761054,-2.896723,0.22113322,0
1776047945502,2115469,3.6548557,-7.5516124,6.5432935,-1.7592919,-3.8655553,0.095294975,0
1776047945542,2116665,3.5398932,-7.4869456,4.0692005,-2.2626448,-3.649309,0.18570304,0
1776047945582,2120488,2.4573276,-10.44963,-4.864359,-1.1410962,-2.607173,-0.22968534,0
1776047945624,2120488,2.4573276,-10.44963,-4.864359,-1.1496484,-1.2241739,-0.26267207,0
1776047945665,2123032,1.6382184,-8.914399,-4.68473,-0.7770206,0.06841691,-0.24556783,0
1776047945702,2123475,0.52691233,-9.925113,-7.166008,0.5925393,1.1863003,-0.0012217305,0
1776047945742,2123475,0.52691233,-9.925113,-7.166008,0.94806284,2.5815165,0.27855456,0
1776047945785,2121937,2.308834,-8.143191,-6.2367263,0.79901177,3.7189476,0.6133087,0
1776047945823,2121182,2.5866606,-9.024571,0.29219687,0.3640757,3.7971385,0.8026769,0
1776047945862,2121040,3.0321412,-8.53598,3.2476962,0.5338962,3.177721,0.64751714,0
1776047945905,2121040,3.0321412,-8.53598,3.2476962,1.1972959,1.8973475,-0.18570304,0
1776047945943,2119032,3.4464858,-10.21252,7.326477,0.6927212,0.2125811,-0.6609562,0
1776047945982,2119032,3.4464858,-10.21252,7.326477,-0.08552113,-1.3793337,-0.31031954,0
1776047946022,2117973,3.8847811,-7.295341,7.082181,-0.47769663,-2.298075,-0.14172074,0
1776047946062,2115880,4.109916,-7.546822,5.544555,-0.46914452,-3.2155948,-0.12705997,0
1776047946102,2117772,4.100336,-7.9204507,4.057225,-0.09773844,-3.685961,-0.1001819,0
1776047946145,2119798,4.0739903,-7.968352,1.362787,-0.6780604,-3.2339206,0.16615535,0
1776047946184,2121338,3.283622,-8.167142,-1.8705388,-0.9297369,-2.3628268,-0.07452556,0
1776047946223,2127065,1.49212,-9.38862,-5.1469755,-0.8772025,-1.210735,-0.021991149,0
1776047946261,2127065,1.49212,-9.38862,-5.1469755,-0.013439035,0.4092797,-0.052534413,0
1776047946304,2128399,0.08143191,-9.946669,-5.199667,1.1472049,1.8399261,0.073303826,0
1776047946342,2128392,0.8191092,-10.131087,-7.453415,1.3439035,3.3438764,0.48502702,0
1776047946384,2126611,2.4477475,-7.8078833,-5.3170247,0.81245077,4.4067817,0.77213365,0
1776047946423,2125797,2.0357978,-8.579091,4.4452243,-0.10751228,3.911981,0.9981538,0
1776047946464,2125600,2.732759,-8.835362,4.9266305,1.0030408,1.9107865,0.058643065,0
1776047946502,2125600,2.732759,-8.835362,4.9266305,0.9859365,0.4202753,-0.33964106,0
1776047946543,2123935,2.641747,-11.92738,6.310973,0.2687807,-1.5735888,-0.37995818,0
1776047946583,2120799,2.941129,-8.377907,9.223361,-0.5864306,-2.823419,0.019547688,0
1776047946623,2120064,3.786584,-7.3480325,4.0715957,-1.4941764,-3.5613444,0.21380283,0
1776047946662,2120064,3.786584,-7.3480325,4.0715957,-1.187522,-4.138001,0.0,0
1776047946704,2121402,2.9243636,-8.409042,1.1328616,-1.0543534,-3.3011158,0.02321288,0
1776047946744,2126097,0.8718004,-9.297608,-4.720656,-1.9364429,-1.5760323,-0.21380283,0
1776047946782,2128810,-0.49577662,-10.140668,-6.3229485,-0.5681047,-0.79045963,-0.54733527,0
1776047946822,2128810,-0.49577662,-10.140668,-6.3229485,0.84299403,0.35185838,-0.44593164,0
1776047946864,2131054,0.58199865,-9.311978,-7.843809,0.78801614,2.1539109,-0.089186326,0
1776047946902,2131399,2.1363902,-7.764772,-6.823515,1.0726794,3.0482175,0.2443461,0
1776047946944,2131433,2.6273766,-7.9084754,-4.564977,0.5216789,3.7910297,0.5180137,0
1776047946982,2132322,3.496782,-8.07134,-1.6406134,0.23823744,3.6163223,0.81489426,0
1776047947022,2130991,3.0369313,-8.53119,1.8920944,0.8698721,2.3005185,0.48380527,0
1776047947062,2129862,4.126682,-9.707163,5.1278152,0.91874135,0.6963864,-0.20158553,0
1776047947103,2127793,4.25841,-11.604047,6.1193686,0.80878556,-0.9138544,-0.14782938,0
1776047947142,2125022,3.5686338,-8.51203,7.084576,-0.14172074,-2.375044,-0.16126843,0
1776047947184,2123962,3.5949793,-7.9827223,5.9828506,-0.98715824,-3.5283577,0.19792034,0
1776047947223,2123745,3.4872017,-7.1707983,4.509891,-0.92485,-3.4599407,0.312763,0
1776047947262,2124539,3.1063879,-7.8749447,0.50535685,0.54000485,-2.5815165,0.31764993,0
1776047947302,2125393,1.408293,-10.775358,-3.5997694,-0.70371675,-1.4318681,0.043982297,0
1776047947347,2127295,0.021555506,-8.921584,-2.98424,0.40194935,-0.3200934,-0.27488935,0
1776047947381,2128859,-1.1711825,-10.851999,-3.5231276,1.4648548,1.2632693,-0.44837508,0
1776047947422,2129731,1.3699721,-9.838891,-6.3684545,1.7739527,2.9162707,-0.14905111,0
1776047947463,2130114,3.1854248,-8.552746,-3.2189555,1.7299703,2.6633725,-0.25045475,0
1776047947502,2129569,2.301649,-8.509635,0.2898018,1.4966198,2.4654522,-0.25411993,0
1776047947542,2131168,4.6152735,-7.2713904,2.5339694,1.7605137,2.090381,-0.31642818,0
1776047947583,2130674,4.2081137,-8.686869,4.4140887,1.5149459,0.6939429,-0.40317106,0
1776047947623,2129785,3.7147322,-8.70124,7.336057,1.46852,-0.6927212,-0.09285152,0
1776047947663,2129878,3.6189299,-6.4235406,9.467657,-0.015882496,-1.1814134,0.7110472,0
1776047947704,2128302,3.365054,-4.960161,8.399462,-0.7855727,-1.6053538,1.2021828,0
1776047947742,2127506,1.7172552,-5.9157887,6.2055907,0.44226643,-1.9388863,1.1704178,0
1776047947782,2127469,1.106516,-8.51682,4.756582,1.7018706,-1.6554449,0.95417154,0
1776047947824,2128731,1.3843424,-10.722667,3.3434985,1.8521434,-1.5980235,0.56077427,0
1776047947862,2128610,2.5914507,-9.831706,4.1147065,1.5210545,-1.105666,0.37140608,0
1776047947902,2127383,3.2165604,-9.307188,2.3950562,0.752586,-0.21868975,0.23335053,0
1776047947944,2127012,3.4416957,-8.837757,2.2369826,0.77091193,0.6585127,0.04153884,0
1776047947982,2128913,3.5015721,-7.5635877,4.260805,0.6719518,1.0800097,-0.04886922,0
1776047948024,2128913,3.5015721,-7.5635877,4.260805,0.7819075,0.893085,-0.0720821,0
1776047948063,2130281,3.1207583,-8.500054,7.489341,2.1905627,0.9859365,0.267559,0
1776047948102,2130281,3.1207583,-8.500054,7.489341,1.2095132,0.4007276,-0.29810223,0
1776047948142,2131016,0.94125706,-5.726579,7.66897,0.7305948,0.14294247,-0.49846604,0
1776047948183,2131002,1.4729595,-5.836752,7.748007,-0.13072516,-0.15515977,-0.3921755,0
1776047948222,2133290,2.2705133,-4.802088,7.894105,-0.18203785,-0.13927728,-0.11728613,0
1776047948262,2135528,2.8381417,-5.719394,7.4318595,-0.39584067,-0.16493362,0.010995574,0
1776047948309,2134665,2.6345618,-6.2966027,6.9648232,-0.3042109,-0.103847094,0.019547688,0
1776047948342,2134665,2.6345618,-6.2966027,6.9648232,-0.1685988,-0.02076942,0.019547688,0
1776047948382,2133548,2.7471294,-6.2942076,6.900157,-0.15027285,0.02443461,-0.02321288,0
1776047948422,2132672,2.6058211,-6.5504785,6.943268,-0.16371189,0.039095376,-0.061086524,0
1776047948465,2132087,2.5651052,-6.3133683,6.5816145,-0.2724459,0.034208454,-0.06719518,0
1776047948502,2132179,2.5004387,-6.188825,6.9648232,-0.39095375,0.04153884,-0.057421334,0
1776047948543,2132583,2.5291793,-6.4618616,6.902552,-0.37384954,0.05497787,0.002443461,0
1776047948588,2133329,2.5842657,-6.6271205,6.651071,-0.1563815,0.035430185,-0.0012217305,0
1776047948622,2134012,2.7159936,-6.7995644,6.5073676,-0.09773844,0.047647487,0.02076942,0
1776047948663,2134698,2.601031,-6.7085524,6.62233,-0.27000242,0.009773844,0.103847094,0
1776047948702,2135110,2.476488,-6.5528736,6.7157373,-0.41050145,0.02443461,0.112399206,0
1776047948742,2135298,2.55792,-6.560059,6.512158,-0.4092797,-0.14660765,0.05009095,0
1776047948784,2135572,2.2561429,-6.993564,6.7277126,-0.33353242,-0.032986723,0.02565634,0
1776047948829,2135445,2.5890558,-7.1779833,6.0690722,0.06963864,0.05497787,0.0036651916,0
1776047948862,2135194,2.6321669,-7.6881304,5.839147,0.21013765,0.081855945,-0.0061086523,0
1776047948902,2135479,2.55792,-7.2258844,6.140924,0.07696902,0.02321288,-0.021991149,0
1776047948942,2135690,2.383081,-6.880996,6.3804297,0.010995574,-0.0036651916,-0.017104227,0
1776047948983,2135411,2.4501424,-6.936083,6.3732443,0.007330383,0.008552114,-0.021991149,0
1776047949023,2134771,2.4932535,-7.046255,6.2942076,0.0,0.0061086523,-0.028099801,0
1776047949062,2133869,2.514809,-7.0055394,6.349294,-0.028099801,-0.002443461,-0.010995574,0
1776047949102,2132619,2.4788833,-7.0223045,6.361269,-0.040317107,-0.0061086523,-0.007330383,0
1776047949143,2132507,2.4166117,-7.02949,6.308578,-0.019547688,-0.010995574,-0.018325957,0
1776047949184,2132222,2.56271,-7.0917616,6.260677,0.0061086523,0.0012217305,-0.009773844,0
1776047949224,2131922,2.512414,-7.1516376,6.2487016,0.015882496,0.0012217305,-0.012217305,0
1776047949263,2131604,2.4956486,-7.082181,6.3253436,0.02321288,-0.010995574,-0.037873644,0
1776047949302,2131518,2.4788833,-7.0486503,6.260677,0.012217305,-0.0036651916,-0.018325957,0
1776047949343,2131663,2.603426,-6.981589,6.3037877,-0.007330383,0.002443461,-0.004886922,0
1776047949382,2131923,2.4956486,-7.03428,6.3421087,0.008552114,0.0036651916,-0.0036651916,0
1776047949424,2132216,2.5435498,-7.01991,6.260677,0.009773844,-0.0012217305,-0.008552114,0
1776047949464,2132627,2.5363646,-7.027095,6.308578,-0.0012217305,0.008552114,-0.010995574,0
1776047949502,2133097,2.4788833,-7.0103292,6.224751,0.014660766,0.008552114,-0.015882496,0
1776047949545,2133343,2.5722904,-7.0486503,6.267862,0.004886922,0.0012217305,-0.009773844,0
1776047949584,2132898,2.5507348,-7.046255,6.356479,0.004886922,-0.004886922,-0.014660766,0
1776047949622,2131904,2.5435498,-6.9744034,6.3277383,0.0012217305,0.002443461,-0.0012217305,0
1776047949663,2130869,2.5746853,-7.0055394,6.3708496,-0.002443461,-0.0036651916,-0.0061086523,0
1776047949705,2130109,2.517204,-7.036675,6.310973,0.004886922,-0.0036651916,-0.0061086523,0
1776047949742,2129625,2.5363646,-7.02949,6.3301334,-0.0036651916,-0.002443461,-0.0061086523,0
1776047949783,2129514,2.5603151,-6.948058,6.3660593,0.0061086523,0.0,-0.010995574,0
1776047949824,2129417,2.5818706,-6.983984,6.310973,-0.0036651916,-0.009773844,-0.014660766,0
1776047949863,2129303,2.5794754,-6.9744034,6.3421087,-0.0061086523,-0.0036651916,-0.0036651916,0
1776047949904,2129244,2.5363646,-7.03907,6.344504,0.009773844,-0.0036651916,-0.0061086523,0
1776047949941,2129448,2.5411546,-7.084576,6.3037877,0.007330383,-0.004886922,-0.004886922,0
1776047949984,2129686,2.5315745,-7.0175147,6.3253436,-0.008552114,-0.0012217305,-0.0012217305,0
1776047950025,2130134,2.6393518,-6.9648232,6.3133683,-0.012217305,-0.008552114,-0.0061086523,0
1776047950062,2130619,2.55313,-6.9408727,6.3397136,-0.008552114,-0.007330383,-0.0061086523,0
1776047950103,2131184,2.598636,-6.998354,6.2966027,-0.004886922,-0.012217305,-0.014660766,0
1776047950143,2131833,2.5603151,-7.0558357,6.3684545,0.0036651916,-0.002443461,0.0012217305,0
1776047950182,2131806,2.5387595,-6.988774,6.2942076,0.004886922,-0.0012217305,0.0012217305,0
1776047950223,2130929,2.4956486,-7.01991,6.2966027,-0.002443461,0.0,0.002443461,0
1776047950263,2129903,2.5746853,-6.897762,6.3253436,-0.004886922,0.0,0.004886922,0
1776047950302,2129039,2.6585124,-7.0079346,6.310973,0.0036651916,0.0012217305,0.0036651916,0
1776047950343,2128318,2.555525,-6.9504533,6.308578,-0.009773844,0.0,0.0061086523,0
1776047950381,2128057,2.598636,-7.0246997,6.2942076,-0.002443461,0.002443461,0.007330383,0
1776047950423,2127859,2.5507348,-6.9959593,6.3397136,-0.002443461,0.0061086523,0.0061086523,0
1776047950462,2127561,2.5746853,-6.983984,6.3660593,-0.007330383,0.004886922,0.008552114,0
1776047950503,2127522,2.6201916,-7.027095,6.3037877,0.0061086523,0.004886922,0.008552114,0
1776047950543,2127512,2.6321669,-7.0055394,6.3301334,0.0,0.0036651916,0.0061086523,0
1776047950584,2127800,2.5842657,-6.988774,6.3708496,-0.0036651916,0.0012217305,0.008552114,0
1776047950623,2128085,2.6058211,-6.945663,6.3277383,0.0036651916,0.007330383,0.008552114,0
1776047950663,2128530,2.5794754,-6.9288974,6.447491,-0.010995574,0.0,0.004886922,0
1776047950702,2129003,2.6130064,-7.000749,6.354084,-0.004886922,0.002443461,0.007330383,0
1776047950744,2129596,2.5651052,-6.9696136,6.3684545,-0.002443461,0.0036651916,0.008552114,0
1776047950783,2130065,2.5794754,-6.952848,6.351689,0.0036651916,0.002443461,0.0061086523,0
1776047950825,2129727,2.5603151,-6.907342,6.3301334,-0.010995574,0.0,0.007330383,0
1776047950862,2128797,2.5890558,-6.9504533,6.3421087,-0.007330383,0.0036651916,0.007330383,0
1776047950907,2127836,2.55792,-7.0127244,6.3421087,-0.0012217305,0.0012217305,0.004886922,0
1776047950943,2127154,2.5339694,-7.0055394,6.382825,-0.004886922,0.002443461,0.007330383,0
1776047950984,2126597,2.6345618,-6.991169,6.3253436,-0.0061086523,0.002443461,0.008552114,0
1776047951024,2126435,2.5339694,-7.000749,6.344504,-0.0012217305,0.002443461,0.007330383,0
1776047951062,2126345,2.6441422,-6.988774,6.318158,-0.002443461,0.002443461,0.0061086523,0
1776047951102,2126217,2.692043,-6.9504533,6.349294,-0.0036651916,0.0036651916,0.008552114,0
1776047951143,2126266,2.598636,-6.9600334,6.3756394,0.0012217305,0.002443461,0.0061086523,0
1776047951182,2126339,2.5866606,-6.991169,6.351689,-0.0036651916,0.0012217305,0.0061086523,0
1776047951221,2126609,2.5267842,-6.9863787,6.3325286,-0.004886922,0.002443461,0.0061086523,0
1776047951264,2127096,2.6177964,-7.0031443,6.318158,0.008552114,0.002443461,0.0,0
1776047951303,2127593,2.6106112,-6.936083,6.3948,-0.004886922,-0.007330383,-0.007330383,0
1776047951344,2128261,2.5675,-6.955243,6.3349237,0.008552114,-0.013439035,-0.02076942,0
1776047951382,2128865,2.6249816,-6.9288974,6.308578,0.007330383,0.0,-0.0012217305,0
1776047951423,2129534,2.5675,-6.9600334,6.3205533,0.0061086523,-0.0012217305,-0.002443461,0
1776047951462,2129389,2.5722904,-7.0103292,6.3732443,-0.0012217305,-0.002443461,-0.0012217305,0
1776047951504,2128700,2.5842657,-7.0127244,6.3397136,-0.002443461,0.0012217305,-0.0012217305,0
1776047951543,2127997,2.6297717,-6.9959593,6.3756394,0.0061086523,0.0012217305,-0.0036651916,0
